gamma1,gamma2,alpha,nu
0.8877551020408163,1.5510204081632653,2.6857996361900898,14.434316523129368
0.8877551020408163,1.6326530612244896,2.563846807057109,13.404477468476585
0.8877551020408163,1.7142857142857142,2.4542858866115576,12.552292706768537
0.8877551020408163,1.7959183673469385,2.35526134475436,11.836095974152398
0.8877551020408163,1.8775510204081631,2.265284828565051,11.22625165697503
0.8877551020408163,1.9591836734693877,2.1831457001242387,10.701107851910018
0.8877551020408163,2.0408163265306123,2.107847068105121,10.244480296769797
0.8877551020408163,2.1224489795918364,2.0385591450838243,9.844031479521767
0.8877551020408163,2.204081632653061,1.9745845691269175,9.490194147989405
0.8877551020408163,2.2857142857142856,1.9153322513302533,9.175437084187443
0.8877551020408163,2.36734693877551,1.860297329512325,8.893752581671768
0.8877551020408163,2.4489795918367343,1.8090456057634257,8.640291234136292
0.8877551020408163,2.530612244897959,1.761201321883893,8.41109687648292
0.8877551020408163,2.6122448979591835,1.7164374453735602,8.202911037621543
0.8877551020408163,2.693877551020408,1.67446787432861,8.013026523375853
0.8877551020408163,2.7755102040816326,1.6350411247781356,7.839176310097256
0.8877551020408163,2.8571428571428568,1.5979351693557795,7.679448193544875
0.8877551020408163,2.9387755102040813,1.5629532009248597,7.532218509885465
0.8877551020408163,3.020408163265306,1.529920104489091,7.396100108343169
0.8877551020408163,3.1020408163265305,1.4986795241611832,7.269901161153078
0.8877551020408163,3.1836734693877546,1.4690913964816756,7.152592241148645
0.8877551020408163,3.265306122448979,1.4410298677563356,7.043279817418179
0.8877551020408163,3.346938775510204,1.4143815265929724,6.941184747622503
0.8877551020408163,3.4285714285714284,1.3890438962801777,6.845624707120984
0.8877551020408163,3.510204081632653,1.3649241429980532,6.755999741478155
0.8877551020408163,3.591836734693877,1.3419379642610094,6.671780315251898
0.8877551020408163,3.6734693877551017,1.3200086286293788,6.592497369684563
0.8877551020408163,3.7551020408163263,1.2990661429907293,6.517734007568874
0.8877551020408163,3.836734693877551,1.2790465279095105,6.44711850411399
0.8877551020408163,3.9183673469387754,1.259891184663004,6.38031840467263
0.8877551020408163,4.0,1.2415463421842787,6.317035517464935
0.9387755102040818,0.0,2.3082958140861294,338.7037096683634
0.9387755102040818,0.08163265306122448,11.759094401774021,328.50652110546406
0.9387755102040818,0.16326530612244897,36.29541616204402,313.6739173692138
0.9387755102040818,0.24489795918367346,106.76972215203112,335.82921669847354
0.9387755102040818,0.32653061224489793,46.461366665342055,340.00697326689817
0.9387755102040818,0.4081632653061224,69.28139284527738,335.86049996861215
0.9387755102040818,0.4897959183673469,3.7516490169810406,342.69523356598773
0.9387755102040818,0.5714285714285714,4.199967189644983,342.8383450311205
0.9387755102040818,0.6530612244897959,57.05139739774248,338.87905889566093
0.9387755102040818,0.7346938775510203,52.29615863173018,308.9860498687025
0.9387755102040818,0.8163265306122448,263.01495802721576,334.4936605861016
0.9387755102040818,0.8979591836734693,6.51019205163732,105.54082130534024
0.9387755102040818,0.9795918367346939,5.591635050233336,57.71540891960375
0.9387755102040818,1.0612244897959182,4.9524421895482265,40.26846839200843
0.9387755102040818,1.1428571428571428,4.47398060495893,31.24321247895342
0.9387755102040818,1.2244897959183672,4.098218799015573,25.734233959387456
0.9387755102040818,1.3061224489795917,3.7929280333828195,22.026218575952292
0.9387755102040818,1.3877551020408163,3.538562240257587,19.363339775316874
0.9387755102040818,1.4693877551020407,3.3224711904906856,17.36067249213223
0.9387755102040818,1.5510204081632653,3.1360471356166792,15.801534947104017
0.9387755102040818,1.6326530612244896,2.9731948486114748,14.554619885664906
0.9387755102040818,1.7142857142857142,2.8294556720616195,13.535715848050001
0.9387755102040818,1.7959183673469385,2.7014787942462712,12.688330176468263
0.9387755102040818,1.8775510204081631,2.5866879154890525,11.973152491857979
0.9387755102040818,1.9591836734693877,2.483063263272965,11.361985450664926
0.9387755102040818,2.0408163265306123,2.388994519743337,10.834078782258196
0.9387755102040818,2.1224489795918364,2.3031788930595813,10.373824970327163
0.9387755102040818,2.204081632653061,2.2245487644064874,9.969260865741854
0.9387755102040818,2.2857142857142856,2.1522192730876,9.611064400284002
0.9387755102040818,2.36734693877551,2.0854496214486824,9.291865472005448
0.9387755102040818,2.4489795918367343,2.0236140305885746,9.005761877864565
0.9387755102040818,2.530612244897959,1.966179613336255,8.747972450426
0.9387755102040818,2.6122448979591835,1.912689285670539,8.514584059632641
0.9387755102040818,2.693877551020408,1.8627484044223928,8.302364113296504
0.9387755102040818,2.7755102040816326,1.8160142010111948,8.1086195862686
0.9387755102040818,2.8571428571428568,1.7721873400438781,7.931089639980501
0.9387755102040818,2.9387755102040813,1.731005109378595,7.767862851749457
0.9387755102040818,3.020408163265306,1.6922358809564904,7.617312714870239
0.9387755102040818,3.1020408163265305,1.6556745669184119,7.478046875169965
0.9387755102040818,3.1836734693877546,1.6211388655954855,7.348866808833821
0.9387755102040818,3.265306122448979,1.5884661384925307,7.228735522144537
0.9387755102040818,3.346938775510204,1.5575107957299328,7.116751472721655
0.9387755102040818,3.4285714285714284,1.5281420942826451,7.012127360584573
0.9387755102040818,3.510204081632653,1.5002422737718617,6.914172762976855
0.9387755102040818,3.591836734693877,1.4737049697295255,6.822279822518839
0.9387755102040818,3.6734693877551017,1.4484338570074118,6.7359113871635286
0.9387755102040818,3.7551020408163263,1.424341483989796,6.654591123108032
0.9387755102040818,3.836734693877551,1.4013482697249926,6.577895229807551
0.9387755102040818,3.9183673469387754,1.3793816300575803,6.505445466160398
0.9387755102040818,4.0,1.3583752237392208,6.436903249423842
0.989795918367347,0.0,82.13889376154245,340.1858503243332
0.989795918367347,0.08163265306122448,2.586599359668345,342.3768807584641
0.989795918367347,0.16326530612244897,31.049750694297874,342.4155489603094
0.989795918367347,0.24489795918367346,13.605961655937051,318.07952837299365
0.989795918367347,0.32653061224489793,3.2716517102887375,340.288170865475
0.989795918367347,0.4081632653061224,17.164728437232966,339.95057227808655
0.989795918367347,0.4897959183673469,73.04513045750757,342.79304091545004
0.989795918367347,0.5714285714285714,99.94388236786892,333.39866637605195
0.989795918367347,0.6530612244897959,245.96658936323388,336.9447912302559
0.989795918367347,0.7346938775510203,263.55360424340137,309.62961430362503
0.989795918367347,0.8163265306122448,207.52474250676298,343.1069502189899
0.989795918367347,0.8979591836734693,15.276314426201946,289.9377073076379
0.989795918367347,0.9795918367346939,9.378725457976412,89.08327803767384
0.989795918367347,1.0612244897959182,7.294865228612951,53.52383381188578
0.989795918367347,1.1428571428571428,6.1366955594644805,38.712222449103834
0.989795918367347,1.2244897959183672,5.3717989322408854,30.599772640974813
0.989795918367347,1.3061224489795917,4.817362154819666,25.485526433845344
0.989795918367347,1.3877551020408163,4.391301394851606,21.97057683730227
0.989795918367347,1.4693877551020407,4.050510238896076,19.40903961445742
0.989795918367347,1.5510204081632653,3.769864717596292,17.461456377725177
0.989795918367347,1.6326530612244896,3.5335838378850633,15.932334334872857
0.989795918367347,1.7142857142857142,3.331178573163575,14.701138034311942
0.989795918367347,1.7959183673469385,3.155361191379551,13.689504044230581
0.989795918367347,1.8775510204081631,3.0008840929450398,12.84428018194053
0.989795918367347,1.9591836734693877,2.8638558006008905,12.12814176193301
0.989795918367347,2.0408163265306123,2.7413184432905315,11.514109238268887
0.989795918367347,2.1224489795918364,2.6309761461462338,10.982197422230058
0.989795918367347,2.204081632653061,2.5310144635292207,10.51728813233705
0.989795918367347,2.2857142857142856,2.439976813797376,10.107734961554689
0.989795918367347,2.36734693877551,2.356677779403796,9.744422098530586
0.989795918367347,2.4489795918367343,2.280140909840591,9.420113645696416
0.989795918367347,2.530612244897959,2.2095532343923154,9.128993901623925
0.989795918367347,2.6122448979591835,2.1442313814733107,8.86633628147797
0.989795918367347,2.693877551020408,2.083596016555042,8.628260647272123
0.989795918367347,2.7755102040816326,2.02715217238394,8.411552798172487
0.989795918367347,2.8571428571428568,1.9744740201337143,8.21352817671049
0.989795918367347,2.9387755102040813,1.925192882571141,8.031927710990878
0.989795918367347,3.020408163265306,1.8789877156365746,7.864837267431425
0.989795918367347,3.1020408163265305,1.8355774731660952,7.710624694936847
0.989795918367347,3.1836734693877546,1.794714926556571,7.567890138265593
0.989795918367347,3.265306122448979,1.7561816203328802,7.435426468647587
0.989795918367347,3.346938775510204,1.7197837230084076,7.312187507854337
0.989795918367347,3.4285714285714284,1.6853485899864897,7.197262314009438
0.989795918367347,3.510204081632653,1.6527218973140019,7.089854221729798
0.989795918367347,3.591836734693877,1.621765236812343,6.989263644249569
0.989795918367347,3.6734693877551017,1.5923540871185595,6.8948738768200055
0.989795918367347,3.7551020408163263,1.5643760912180655,6.806139299251404
0.989795918367347,3.836734693877551,1.5377295903279493,6.722575533348771
0.989795918367347,3.9183673469387754,1.5123223646254844,6.643751175639779
0.989795918367347,4.0,1.4880705525757292,6.569280826981371
1.0408163265306123,0.0,2.4053276914485244,338.3880708700892
1.0408163265306123,0.08163265306122448,2.6981562026322674,330.2194074944806
1.0408163265306123,0.16326530612244897,2.9109038819956314,336.55804972777156
1.0408163265306123,0.24489795918367346,3.181502883269626,336.7024747254313
1.0408163265306123,0.32653061224489793,3.4470591770794132,336.2505189517738
1.0408163265306123,0.4081632653061224,3.802577335389617,322.33422033692636
1.0408163265306123,0.4897959183673469,4.729190702598063,340.99383126251524
1.0408163265306123,0.5714285714285714,4.877446493042381,340.31604521664775
1.0408163265306123,0.6530612244897959,5.730738456825589,334.38388152093444
1.0408163265306123,0.7346938775510203,7.355050766676267,340.3671721478599
1.0408163265306123,0.8163265306122448,11.297146525354831,342.7719680404371
1.0408163265306123,0.8979591836734693,26.454535616677873,321.96599594808083
1.0408163265306123,0.9795918367346939,23753.69471620712,127.88309233690543
1.0408163265306123,1.0612244897959182,4039027.27540763,78.27435362913445
1.0408163265306123,1.1428571428571428,12.48451255610335,50.47435924925713
1.0408163265306123,1.2244897959183672,8.675365286077229,37.55013262664514
1.0408163265306123,1.3061224489795917,6.99342764491137,30.13948290296061
1.0408163265306123,1.3877551020408163,5.987622559740491,25.339393483155582
1.0408163265306123,1.4693877551020407,5.2983185427458155,21.980473291580708
1.0408163265306123,1.5510204081632653,4.787395965696888,19.500939281661687
1.0408163265306123,1.6326530612244896,4.3888701634390435,17.59733939650788
1.0408163265306123,1.7142857142857142,4.066676187243544,16.091367371411057
1.0408163265306123,1.7959183673469385,3.7991965747302503,14.871374713518625
1.0408163265306123,1.8775510204081631,3.572568096812158,13.863881623615736
1.0408163265306123,1.9591836734693877,3.3774281217215947,13.01854938913925
1.0408163265306123,2.0408163265306123,3.2071890352957237,12.299735090174138
1.0408163265306123,2.1224489795918364,3.057058857809647,11.681493729792175
1.0408163265306123,2.204081632653061,2.923454271965768,11.144490513031425
1.0408163265306123,2.2857142857142856,2.8036327589244494,10.674022493842443
1.0408163265306123,2.36734693877551,2.695453239350355,10.25871081317431
1.0408163265306123,2.4489795918367343,2.5972152939283397,9.889612469095537
1.0408163265306123,2.530612244897959,2.5075481599656317,9.559602538225601
1.0408163265306123,2.6122448979591835,2.4253322357813856,9.262935384777354
1.0408163265306123,2.693877551020408,2.349642392642846,8.994927127445353
1.0408163265306123,2.7755102040816326,2.2797062635422987,8.751721959322918
1.0408163265306123,2.8571428571428568,2.2148730342979444,8.530117586519289
1.0408163265306123,2.9387755102040813,2.154589739709496,8.327433009766894
1.0408163265306123,3.020408163265306,2.098383013250705,8.14140714148353
1.0408163265306123,3.1020408163265305,2.045844860971789,7.970120170269074
1.0408163265306123,3.1836734693877546,1.996621446508528,7.811931933275531
1.0408163265306123,3.265306122448979,1.9504041580394547,7.665433152075747
1.0408163265306123,3.346938775510204,1.9069224250006065,7.529406504533338
1.0408163265306123,3.4285714285714284,1.865937891037103,7.402795293261782
1.0408163265306123,3.510204081632653,1.8272396444239998,7.284678038376914
1.0408163265306123,3.591836734693877,1.7906403114517662,7.174247715700143
1.0408163265306123,3.6734693877551017,1.7559727659660413,7.07079471105653
1.0408163265306123,3.7551020408163263,1.7230874317823242,6.973692697751802
1.0408163265306123,3.836734693877551,1.6918499964905547,6.882386894401587
1.0408163265306123,3.9183673469387754,1.6621394750723295,6.796384250368944
1.0408163265306123,4.0,1.6338465716486243,6.715245182525617
1.0918367346938775,0.0,2.8317467474066875,308.821487251681
1.0918367346938775,0.08163265306122448,2.692926139428227,330.6572767618009
1.0918367346938775,0.16326530612244897,2.8268851117196587,342.6066982862737
1.0918367346938775,0.24489795918367346,3.318133770288731,337.5957903734267
1.0918367346938775,0.32653061224489793,3.632223395729823,321.4453225477548
1.0918367346938775,0.4081632653061224,4.057207819999666,337.3230801413812
1.0918367346938775,0.4897959183673469,4.609228999124135,338.1775452972189
1.0918367346938775,0.5714285714285714,5.306669837374129,322.07661389480154
1.0918367346938775,0.6530612244897959,6.488264525966227,337.49894244337116
1.0918367346938775,0.7346938775510203,8.858132818101394,341.4437576584968
1.0918367346938775,0.8163265306122448,16.745710698858012,341.5386421249576
1.0918367346938775,0.8979591836734693,34540.597990199894,293.0477598106582
1.0918367346938775,0.9795918367346939,303626.5965108095,116.9189346289409
1.0918367346938775,1.0612244897959182,4304.158103997091,74.27838088654332
1.0918367346938775,1.1428571428571428,721732.5876649083,55.048958342315885
1.0918367346938775,1.2244897959183672,994889.3108868299,44.16305330571535
1.0918367346938775,1.3061224489795917,33.45507127944074,36.68681010513632
1.0918367346938775,1.3877551020408163,11.756268536197979,29.826207743704348
1.0918367346938775,1.4693877551020407,8.505395414718679,25.27886957539971
1.0918367346938775,1.5510204081632653,6.958067715859027,22.046646830129518
1.0918367346938775,1.6326530612244896,6.005481543225974,19.633371500250693
1.0918367346938775,1.7142857142857142,5.342474202363298,17.764527061550545
1.0918367346938775,1.7959183673469385,4.846313673078318,16.275905033026866
1.0918367346938775,1.8775510204081631,4.456773507517911,15.063253016872126
1.0918367346938775,1.9591836734693877,4.140348971783878,14.057196998767342
1.0918367346938775,2.0408163265306123,3.8767037337399555,13.209779653314285
1.0918367346938775,2.1224489795918364,3.6526738600026896,12.486787208452437
1.0918367346938775,2.204081632653061,3.4593049706414067,11.86315508957763
1.0918367346938775,2.2857142857142856,3.2902610310975455,11.320101421731632
1.0918367346938775,2.36734693877551,3.140912200975673,10.84327494266347
1.0918367346938775,2.4489795918367343,3.007783723141266,10.421521813256795
1.0918367346938775,2.530612244897959,2.888208200114689,10.046042724102556
1.0918367346938775,2.6122448979591835,2.780098063358854,9.709803393233354
1.0918367346938775,2.693877551020408,2.681791999314386,9.407113791840674
1.0918367346938775,2.7755102040816326,2.5919484792334635,9.133322307904233
1.0918367346938775,2.8571428571428568,2.5094701996561284,8.884589790963044
1.0918367346938775,2.9387755102040813,2.4334493443855916,8.657720149774091
1.0918367346938775,3.020408163265306,2.3631271983987805,8.450031632267164
1.0918367346938775,3.1020408163265305,2.297863859568445,8.259257825744186
1.0918367346938775,3.1836734693877546,2.23711518690663,8.083470664676128
1.0918367346938775,3.265306122448979,2.1804150208710134,7.921019935202735
1.0918367346938775,3.346938775510204,2.1273613030532936,7.770485294806055
1.0918367346938775,3.4285714285714284,2.0776051196315644,7.6306378851178405
1.0918367346938775,3.510204081632653,2.030841976559719,7.500409371179927
1.0918367346938775,3.591836734693877,1.9868047027526805,7.378866787127349
1.0918367346938775,3.6734693877551017,1.9452578799002238,7.265191943326441
1.0918367346938775,3.7551020408163263,1.9059930164125185,7.158664482185229
1.0918367346938775,3.836734693877551,1.8688247876533988,7.058647824441715
1.0918367346938775,3.9183673469387754,1.8335878126555805,6.964577465089421
1.0918367346938775,4.0,1.8001339855766345,6.875951166441843
1.1428571428571428,0.0,3.1660804819778217,325.7437941595766
1.1428571428571428,0.08163265306122448,4.266762968342318,309.697882239013
1.1428571428571428,0.16326530612244897,3.189088546781467,331.9515242793739
1.1428571428571428,0.24489795918367346,3.5212100322122124,314.75849934447285
1.1428571428571428,0.32653061224489793,3.869369452763523,340.8896699438557
1.1428571428571428,0.4081632653061224,4.325544892481553,340.4141360021808
1.1428571428571428,0.4897959183673469,4.954554836294893,339.50356515713975
1.1428571428571428,0.5714285714285714,5.892442076256974,342.30287524953286
1.1428571428571428,0.6530612244897959,7.483474752345519,336.8222818626045
1.1428571428571428,0.7346938775510203,11.44917373637863,337.3896190376051
1.1428571428571428,0.8163265306122448,65.89729635938185,315.00993513682755
1.1428571428571428,0.8979591836734693,7874.076859923013,238.65418512931666
1.1428571428571428,0.9795918367346939,4970.586245718165,107.90899876053895
1.1428571428571428,1.0612244897959182,179609.79998869708,70.5692360752035
1.1428571428571428,1.1428571428571428,19173.961972315636,53.225008785060666
1.1428571428571428,1.2244897959183672,312156.7885619814,43.03377172601234
1.1428571428571428,1.3061224489795917,250528.50902404287,36.362841567637645
1.1428571428571428,1.3877551020408163,803808.9764020218,31.676252028729213
1.1428571428571428,1.4693877551020407,609342.6513870608,28.16015457887521
1.1428571428571428,1.5510204081632653,35.97112575156503,25.290994128315123
1.1428571428571428,1.6326530612244896,12.105217446810316,22.161824842006318
1.1428571428571428,1.7142857142857142,8.742493099142704,19.801793492778053
1.1428571428571428,1.7959183673469385,7.152326827159291,17.959927534668182
1.1428571428571428,1.8775510204081631,6.176357162047982,16.483692360222218
1.1428571428571428,1.9591836734693877,5.498363518683375,15.27503515955544
1.1428571428571428,2.0408163265306123,4.991656982041557,14.268051927130532
1.1428571428571428,2.1224489795918364,4.594218929454763,13.416808160167275
1.1428571428571428,2.204081632653061,4.27160700456373,12.688306833278732
1.1428571428571428,2.2857142857142856,4.002943964806234,12.058232702256587
1.1428571428571428,2.36734693877551,3.7747310113929364,11.508273046264087
1.1428571428571428,2.4489795918367343,3.5777951298544317,11.024373188852179
1.1428571428571428,2.530612244897959,3.4056515080650764,10.595567092704982
1.1428571428571428,2.6122448979591835,3.2535656655221548,10.2131734912432
1.1428571428571428,2.693877551020408,3.1179872426524633,9.870230706319145
1.1428571428571428,2.7755102040816326,2.9961929853779394,9.561091426250973
1.1428571428571428,2.8571428571428568,2.8860532710811877,9.28112695590928
1.1428571428571428,2.9387755102040813,2.7858746053043166,9.026507917065688
1.1428571428571428,3.020408163265306,2.694290481258408,8.794039291817679
1.1428571428571428,3.1020408163265305,2.610183960743296,8.581034701014536
1.1428571428571428,3.1836734693877546,2.532631614635925,8.385219447209565
1.1428571428571428,3.265306122448979,2.4608621805642557,8.204654915817114
1.1428571428571428,3.346938775510204,2.394225571976061,8.037679039330504
1.1428571428571428,3.4285714285714284,2.332169303164158,7.882858973929696
1.1428571428571428,3.510204081632653,2.274220314703774,7.738953161525037
1.1428571428571428,3.591836734693877,2.2199707927351033,7.60488067331634
1.1428571428571428,3.6734693877551017,2.1690669815045625,7.479696254256568
1.1428571428571428,3.7551020408163263,2.1212002665014054,7.362569868441306
1.1428571428571428,3.836734693877551,2.0761000030449086,7.252769825445105
1.1428571428571428,3.9183673469387754,2.0335276968082927,7.149648778060903
1.1428571428571428,4.0,1.9932722447430398,7.052632035041358
1.193877551020408,0.0,3.5202275347061835,342.8123055448111
1.193877551020408,0.08163265306122448,3.103295098854455,342.33730228795457
1.193877551020408,0.16326530612244897,3.3665665510450866,329.45650540277296
1.193877551020408,0.24489795918367346,3.7376400833508097,342.7370967195462
1.193877551020408,0.32653061224489793,4.110649514712859,339.7763295308085
1.193877551020408,0.4081632653061224,4.990323029219406,341.03135434521516
1.193877551020408,0.4897959183673469,5.422995984101964,338.925642604444
1.193877551020408,0.5714285714285714,6.843519697890377,337.1232842049867
1.193877551020408,0.6530612244897959,9.027862793220814,332.05502145835845
1.193877551020408,0.7346938775510203,117.55415496942689,333.4152661854934
1.193877551020408,0.8163265306122448,491.96154949277843,327.51519230067726
1.193877551020408,0.8979591836734693,13809.087710886934,201.82839731280498
1.193877551020408,0.9795918367346939,4976.691867120299,100.23123899743193
1.193877551020408,1.0612244897959182,15118.124033701688,67.54180096669482
1.193877551020408,1.1428571428571428,238090.7958844481,51.42910563781964
1.193877551020408,1.2244897959183672,198727.10541191697,41.958504886839435
1.193877551020408,1.3061224489795917,324405.2028740285,35.640241107217065
1.193877551020408,1.3877551020408163,231188.20889569103,31.145401100017494
1.193877551020408,1.4693877551020407,401497.13295564183,27.777593575699708
1.193877551020408,1.5510204081632653,341895.3390555243,25.162472600779516
1.193877551020408,1.6326530612244896,299218.03576086444,23.07471276121968
1.193877551020408,1.7142857142857142,120691.99213674315,21.367377834271892
1.193877551020408,1.7959183673469385,3365583.7905149683,19.946857059921225
1.193877551020408,1.8775510204081631,13.73857444393753,18.181005449722868
1.193877551020408,1.9591836734693877,9.447538373540157,16.712856990661315
1.193877551020408,2.0408163265306123,7.606874997607314,15.50526152185797
1.193877551020408,2.1224489795918364,6.519330203551148,14.495259010472566
1.193877551020408,2.204081632653061,5.7792832000151515,13.638636799404951
1.193877551020408,2.2857142857142856,5.233377194617989,12.903434069813155
1.193877551020408,2.36734693877551,4.809030609065796,12.265972227148612
1.193877551020408,2.4489795918367343,4.4668293807722055,11.708334985817526
1.193877551020408,2.530612244897959,4.183265164833347,11.216715907250359
1.193877551020408,2.6122448979591835,3.9433229469363718,10.780303900435445
1.193877551020408,2.693877551020408,3.7368975119703034,10.390512859925176
1.193877551020408,2.7755102040816326,3.5569009817390844,10.040437520655138
1.193877551020408,2.8571428571428568,3.39819239189742,9.724461631442303
1.193877551020408,2.9387755102040813,3.2569379901891624,9.437970908438036
1.193877551020408,3.020408163265306,3.1302112820839914,9.177139462930981
1.193877551020408,3.1020408163265305,3.0157333459284814,8.938768650749646
1.193877551020408,3.1836734693877546,2.9116987256511155,8.720163913729174
1.193877551020408,3.265306122448979,2.8166554292482417,8.519039553219555
1.193877551020408,3.346938775510204,2.7294202096209634,8.333444307939288
1.193877551020408,3.4285714285714284,2.649017475563866,8.16170261680845
1.193877551020408,3.510204081632653,2.574634411755694,8.00236783727836
1.193877551020408,3.591836734693877,2.505587451612707,7.854184671087585
1.193877551020408,3.6734693877551017,2.4412968514037754,7.716058749044697
1.193877551020408,3.7551020408163263,2.3812671483567374,7.587031830508846
1.193877551020408,3.836734693877551,2.3250719520835115,7.466261444362487
1.193877551020408,3.9183673469387754,2.2723419767882227,7.353004069454065
1.193877551020408,4.0,2.222755526032661,7.2466011566189135
1.2448979591836737,0.0,3.004944865139483,341.11962977694964
1.2448979591836737,0.08163265306122448,3.2557020950001863,342.9292577907555
1.2448979591836737,0.16326530612244897,3.5480688024207074,340.009094149006
1.2448979591836737,0.24489795918367346,13.456740142028423,302.998814965949
1.2448979591836737,0.32653061224489793,4.453639966477426,335.4853516892583
1.2448979591836737,0.4081632653061224,4.9914501878862145,335.80850590911103
1.2448979591836737,0.4897959183673469,5.993302422272138,340.58661547928455
1.2448979591836737,0.5714285714285714,7.667345174414897,336.5011883007026
1.2448979591836737,0.6530612244897959,11.900699959753377,340.41215555274005
1.2448979591836737,0.7346938775510203,59.129305234007944,337.36375367273695
1.2448979591836737,0.8163265306122448,154.552612218454,318.0114884645495
1.2448979591836737,0.8979591836734693,64734.752938403195,174.88048835542853
1.2448979591836737,0.9795918367346939,5194.380838741219,93.51104855723518
1.2448979591836737,1.0612244897959182,16350.378822362927,64.62159488968933
1.2448979591836737,1.1428571428571428,13333.04820485397,49.91330358464617
1.2448979591836737,1.2244897959183672,1986.7399845454765,40.973478880190186
1.2448979591836737,1.3061224489795917,204224.67536759685,34.9692602808858
1.2448979591836737,1.3877551020408163,259659.10268994863,30.658022344055436
1.2448979591836737,1.4693877551020407,5344.533168833609,27.40921480663252
1.2448979591836737,1.5510204081632653,3887.360637151236,24.789104799938507
1.2448979591836737,1.6326530612244896,175239.4693252411,22.84719717247336
1.2448979591836737,1.7142857142857142,83044.70839042615,21.183693260140732
1.2448979591836737,1.7959183673469385,19704.60126281226,19.794685701732792
1.2448979591836737,1.8775510204081631,17552.05323618013,18.6178529615502
1.2448979591836737,1.9591836734693877,247089.82000600206,17.60794314205719
1.2448979591836737,2.0408163265306123,1233623.5355572565,16.731759456394254
1.2448979591836737,2.1224489795918364,18.93286260767637,15.75270363118903
1.2448979591836737,2.204081632653061,10.955544695869017,14.737808636567422
1.2448979591836737,2.2857142857142856,8.445960079192904,13.874408236119287
1.2448979591836737,2.36734693877551,7.098294736272942,13.131422761563027
1.2448979591836737,2.4489795918367343,6.2241548072080874,12.485712434181448
1.2448979591836737,2.530612244897959,5.597772714793026,11.919693609066105
1.2448979591836737,2.6122448979591835,5.120264438510524,11.419765330807303
1.2448979591836737,2.693877551020408,4.740536531566102,10.97524205935587
1.2448979591836737,2.7755102040816326,4.429159379957371,10.577612254374515
1.2448979591836737,2.8571428571428568,4.167817916891276,10.220012354256356
1.2448979591836737,2.9387755102040813,3.944432017579051,9.896846506311276
1.2448979591836737,3.020408163265306,3.750664393363945,9.603507003103827
1.2448979591836737,3.1020408163265305,3.5805475999498317,9.336165616675196
1.2448979591836737,3.1836734693877546,3.429680795612375,9.091615697450026
1.2448979591836737,3.265306122448979,3.2947363000088252,8.867151184320592
1.2448979591836737,3.346938775510204,3.1731439198167526,8.66047283188454
1.2448979591836737,3.4285714285714284,3.0628819742484836,8.46961476331696
1.2448979591836737,3.510204081632653,2.9623348129229643,8.292886389700147
1.2448979591836737,3.591836734693877,2.870193212327593,8.128826059613282
1.2448979591836737,3.6734693877551017,2.785383137968648,7.97616377163748
1.2448979591836737,3.7551020408163263,2.707013810413405,7.833790940756541
1.2448979591836737,3.836734693877551,2.634339173324807,7.700735707885945
1.2448979591836737,3.9183673469387754,2.5667288478900385,7.576142643359043
1.2448979591836737,4.0,2.503645933010926,7.459255955746575
1.295918367346939,0.0,3.1329882448661666,331.9720546540771
1.295918367346939,0.08163265306122448,3.421110402117572,343.11086136177676
1.295918367346939,0.16326530612244897,12.459563357473627,335.3686347406594
1.295918367346939,0.24489795918367346,12.379334095551359,315.65292115540046
1.295918367346939,0.32653061224489793,17.19959547800623,296.3848975850082
1.295918367346939,0.4081632653061224,5.491786776780263,339.34299689577375
1.295918367346939,0.4897959183673469,7.506577084391969,342.2492651117907
1.295918367346939,0.5714285714285714,9.285553619379138,343.2178405148083
1.295918367346939,0.6530612244897959,35.38589974864706,280.18726036925295
1.295918367346939,0.7346938775510203,117.18189714672614,336.21753070740266
1.295918367346939,0.8163265306122448,169.59292336395984,319.7714449005599
1.295918367346939,0.8979591836734693,3300.2607216213987,154.8502587126398
1.295918367346939,0.9795918367346939,11535.799922993647,87.63105770724282
1.295918367346939,1.0612244897959182,4511.021158306121,62.02435999157266
1.295918367346939,1.1428571428571428,134966.44546152177,48.38960824010214
1.295918367346939,1.2244897959183672,6165.351355613277,40.104937249368156
1.295918367346939,1.3061224489795917,4746.908192968371,34.31995557657001
1.295918367346939,1.3877551020408163,273406.19433247787,30.17604539112311
1.295918367346939,1.4693877551020407,131823.8121762288,27.054427550098822
1.295918367346939,1.5510204081632653,129475.19454335174,24.598510802879865
1.295918367346939,1.6326530612244896,63513.802386740936,22.6275481324377
1.295918367346939,1.7142857142857142,15970.738985288737,21.003914739872307
1.295918367346939,1.7959183673469385,6236.294678750229,19.646178602468865
1.295918367346939,1.8775510204081631,128665.13315141745,18.493300782202613
1.295918367346939,1.9591836734693877,485125.1082071599,17.499058100061774
1.295918367346939,2.0408163265306123,446853.16971581464,16.63903964404875
1.295918367346939,2.1224489795918364,25866.999540320085,15.88577054289672
1.295918367346939,2.204081632653061,376001.1152555883,15.218069793635603
1.295918367346939,2.2857142857142856,342944.34317319805,14.62349109179821
1.295918367346939,2.36734693877551,1244490.3325214172,14.090607337307627
1.295918367346939,2.4489795918367343,14.718094687335197,13.371626426366618
1.295918367346939,2.530612244897959,10.04143314887423,12.71687473742161
1.295918367346939,2.6122448979591835,8.07451329363408,12.141824339157983
1.295918367346939,2.693877551020408,6.921466711185113,11.633041529268302
